"regiao" "macrorregiao" "ano" "casos" "faixa_etaria"
"367" "Norte" "MACRORREGIONAL" 1999 0 "menor que 1"
"368" "Norte" "MACRORREGIONAL" 1999 1 "menor que 1"
"369" "Norte" "MACRO" 1999 0 "menor que 1"
"370" "Norte" "MACRORREGIAO" 1999 0 "menor que 1"
"371" "Norte" "MACRORREGIAO" 1999 0 "menor que 1"
"372" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"373" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"374" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"375" "Nordeste" "SEMI" 1999 0 "menor que 1"
"376" "Nordeste" "MEIO" 1999 0 "menor que 1"
"377" "Nordeste" "LITORAL" 1999 0 "menor que 1"
"378" "Nordeste" "CERRADOS" 1999 0 "menor que 1"
"379" "Nordeste" "5" 1999 0 "menor que 1"
"380" "Nordeste" "4" 1999 0 "menor que 1"
"381" "Nordeste" "3" 1999 1 "menor que 1"
"382" "Nordeste" "2" 1999 1 "menor que 1"
"383" "Nordeste" "1" 1999 2 "menor que 1"
"384" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"385" "Nordeste" "MACRORREGIAO" 1999 1 "menor que 1"
"386" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"387" "Nordeste" "MACRORREGIAO" 1999 0 "menor que 1"
"388" "Nordeste" "MACRORREGIAO" 1999 1 "menor que 1"
"389" "Nordeste" "VALE" 1999 0 "menor que 1"
"390" "Nordeste" "SERTAO" 1999 0 "menor que 1"
"391" "Nordeste" "METROPOLITANA" 1999 0 "menor que 1"
"392" "Nordeste" "AGRESTE" 1999 1 "menor que 1"
"393" "Nordeste" "2" 1999 0 "menor que 1"
"394" "Nordeste" "1" 1999 0 "menor que 1"
"395" "Nordeste" "MACRO" 1999 1 "menor que 1"
"396" "Nordeste" "SUL" 1999 0 "menor que 1"
"397" "Nordeste" "SUDOESTE" 1999 0 "menor que 1"
"398" "Nordeste" "OESTE" 1999 0 "menor que 1"
"399" "Nordeste" "NORTE" 1999 0 "menor que 1"
"400" "Nordeste" "NORDESTE" 1999 0 "menor que 1"
"401" "Nordeste" "LESTE" 1999 1 "menor que 1"
"402" "Nordeste" "EXTREMO" 1999 1 "menor que 1"
"403" "Nordeste" "CENTRO" 1999 0 "menor que 1"
"404" "Nordeste" "CENTRO" 1999 1 "menor que 1"
"405" "Sudeste" "SUL" 1999 2 "menor que 1"
"406" "Sudeste" "CENTRO" 1999 0 "menor que 1"
"407" "Sudeste" "CENTRO" 1999 4 "menor que 1"
"408" "Sudeste" "JEQUITINHONHA" 1999 0 "menor que 1"
"409" "Sudeste" "OESTE" 1999 0 "menor que 1"
"410" "Sudeste" "LESTE" 1999 0 "menor que 1"
"411" "Sudeste" "SUDESTE" 1999 0 "menor que 1"
"412" "Sudeste" "NORTE" 1999 0 "menor que 1"
"413" "Sudeste" "NOROESTE" 1999 0 "menor que 1"
"414" "Sudeste" "LESTE" 1999 0 "menor que 1"
"415" "Sudeste" "NORDESTE" 1999 0 "menor que 1"
"416" "Sudeste" "TRIANGULO" 1999 0 "menor que 1"
"417" "Sudeste" "TRIANGULO" 1999 0 "menor que 1"
"418" "Sudeste" "VALE" 1999 0 "menor que 1"
"419" "Sudeste" "SUL" 1999 0 "menor que 1"
"420" "Sudeste" "NORTE" 1999 0 "menor que 1"
"421" "Sudeste" "METROPOLITANA" 1999 0 "menor que 1"
"422" "Sudeste" "CENTRAL" 1999 0 "menor que 1"
"423" "Sudeste" "MACRORREGIAO" 1999 3 "menor que 1"
"424" "Sudeste" "RRAS9" 1999 0 "menor que 1"
"425" "Sudeste" "RRAS8" 1999 0 "menor que 1"
"426" "Sudeste" "RRAS7" 1999 0 "menor que 1"
"427" "Sudeste" "RRAS6" 1999 2 "menor que 1"
"428" "Sudeste" "RRAS5" 1999 0 "menor que 1"
"429" "Sudeste" "RRAS4" 1999 0 "menor que 1"
"430" "Sudeste" "RRAS3" 1999 0 "menor que 1"
"431" "Sudeste" "RRAS2" 1999 1 "menor que 1"
"432" "Sudeste" "RRAS17" 1999 0 "menor que 1"
"433" "Sudeste" "RRAS16" 1999 0 "menor que 1"
"434" "Sudeste" "RRAS15" 1999 1 "menor que 1"
"435" "Sudeste" "RRAS14" 1999 0 "menor que 1"
"436" "Sudeste" "RRAS13" 1999 0 "menor que 1"
"437" "Sudeste" "RRAS12" 1999 1 "menor que 1"
